source,symbol,line,textual_loops,tensor_iterator_sites,parallel_sites,exact_fixtures,source_has_fixture,status,final_status,rationale
aten/src/ATen/native/LinearAlgebra.cpp,should_fold,1922,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/LinearAlgebra.cpp,compute_T18_scale_square,2577,2,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/LinearAlgebra.cpp,mexp_impl,2648,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/LinearAlgebra.cpp,linalg_vector_norm_out,2860,1,0,0,aten_vector_norm_out_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LinearAlgebra.cpp,linalg__powsum,2929,1,0,0,aten_linalg_powsum_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LinearAlgebra.cpp,KronImpl,3518,1,0,0,aten_kron_impl_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LinearAlgebra.cpp,kron_out,3537,1,0,0,aten_kron_out_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LinearAlgebra.cpp,_int_mm_out_cpu,3741,2,0,1,aten_int_mm_out_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Loss.cpp,binary_cross_entropy_out_cpu,262,0,1,0,aten_binary_cross_entropy,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Loss.cpp,binary_cross_entropy_backward_out_cpu,311,0,1,0,aten_binary_cross_entropy,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossCTC.cpp,ctc_loss_allocate_outputs,57,3,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/LossCTC.cpp,ctc_loss_cpu_template,133,3,0,1,aten_ctc_loss_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossCTC.cpp,ctc_loss_backward_cpu_template,238,8,0,1,aten_ctc_loss_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossMultiLabelMargin.cpp,multilabel_margin_loss_forward_inner_sum_cpu,27,3,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/LossMultiLabelMargin.cpp,multilabel_margin_loss_forward_out_frame,62,2,0,0,aten_multilabel_margin_loss_forward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossMultiLabelMargin.cpp,multilabel_margin_loss_backward_out_frame,157,6,0,0,aten_multilabel_margin_loss_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossMultiMargin.cpp,multi_margin_inner_sum_cpu,21,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/LossMultiMargin.cpp,multi_margin_loss_cpu_kernel,59,2,0,0,aten_multi_margin_loss_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossMultiMargin.cpp,multi_margin_loss_backward_cpu_kernel,150,5,0,0,aten_multi_margin_loss_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossNLL.cpp,nll_loss_out_frame,165,3,0,1,aten_nll_loss_forward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossNLL.cpp,nll_loss_backward_out_frame,344,2,0,2,aten_nll_loss_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossNLL2d.cpp,nll_loss2d_forward_out_frame,105,6,0,1,aten_nll_loss2d_forward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/LossNLL2d.cpp,nll_loss2d_backward_out_frame,286,5,0,2,aten_nll_loss2d_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/MaxUnpooling.cpp,max_unpooling2d_forward_out_cpu,17,1,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,loops dispatch already-extracted backend kernels
aten/src/ATen/native/MaxUnpooling.cpp,max_unpooling3d_shape_check,86,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/NNPACK.cpp,_nnpack_spatial_convolution,131,1,0,0,,no,NEEDS_REVIEW,EXTERNAL_LIBRARY_DELEGATION,batch loop delegates arithmetic to LAPACK/NNPACK/FBGEMM
aten/src/ATen/native/NaiveConvolutionTranspose2d.cpp,slow_conv_transpose2d_out_cpu_template,244,1,0,1,aten_conv_transpose2d,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/NaiveConvolutionTranspose2d.cpp,slow_conv_transpose2d_backward_out_cpu_template,389,1,0,0,aten_conv_transpose2d,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/NaiveConvolutionTranspose2d.cpp,slow_conv_transpose2d_acc_grad_parameters_cpu,586,1,0,0,aten_conv_transpose2d,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/NaiveConvolutionTranspose3d.cpp,slow_conv_transpose3d_out_cpu_template,174,1,0,0,aten_conv_transpose3d_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/NaiveConvolutionTranspose3d.cpp,slow_conv_transpose3d_backward_out_cpu_template,389,1,0,0,aten_conv_transpose3d_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/NaiveConvolutionTranspose3d.cpp,slow_conv_transpose3d_acc_grad_parameters_cpu,593,1,0,0,aten_conv_transpose3d_grad_weight_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/NaiveDilatedConvolution.cpp,slow_conv_dilated_all_cpu_template,171,2,0,0,aten_dilated_convolution_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Normalization.cpp,batch_norm_cpu_transform_input_template,134,0,1,0,"aten_batch_norm_cpu_entry,aten_batch_norm_transform_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Normalization.cpp,batch_norm_cpu_update_stats_template,199,2,1,2,"aten_batch_norm_cpu_entry,aten_batch_norm_stats_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Normalization.cpp,batch_norm_cpu_update_stats_template,289,1,0,0,"aten_batch_norm_cpu_entry,aten_batch_norm_stats_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Normalization.cpp,batch_norm_backward_cpu_template,308,2,4,1,aten_batch_norm_backward_template_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Normalization.cpp,batch_norm_cpu,858,1,0,0,"aten_batch_norm_cpu_entry,aten_batch_norm_stats_cpu,aten_batch_norm_transform_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/PackedSequence.cpp,_pack_padded_sequence,34,3,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/PackedSequence.cpp,_pack_padded_sequence_backward_symint,115,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/PackedSequence.cpp,_pad_packed_sequence,142,2,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/PackedSequence.cpp,pad_sequence,206,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/PadNd.cpp,constant_pad_nd,29,4,0,0,aten_constant_pad_nd_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/PadNd.cpp,_pad_circular_symint,110,4,0,0,aten_circular_pad_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Pooling.cpp,adaptive_max_pool1d,54,1,0,0,aten_adaptive_max_pool1d_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/QuantizedLinear.cpp,fbgemm_linear_int8_weight_fp32_activation,51,1,0,1,,yes,NEEDS_REVIEW,EXTERNAL_LIBRARY_DELEGATION,batch loop delegates arithmetic to LAPACK/NNPACK/FBGEMM
aten/src/ATen/native/QuantizedLinear.cpp,CalcColOffsetsTranspose,209,2,0,0,aten_quant_col_offsets_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/QuantizedLinear.cpp,HandleWeightsSaturation,363,1,0,0,aten_quant_saturation_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/RNN.cpp,use_mkldnn,85,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/RNN.cpp,pair_vec,589,1,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RNN.cpp,unpair_vec,601,1,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RNN.cpp,gather_params,613,4,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RNN.cpp,project,660,1,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RNN.cpp,operator,857,1,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RNN.cpp,_lstm_impl,1168,2,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RNN.cpp,lstm,1528,1,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RNN.cpp,quantized_lstm_input,1752,1,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RNN.cpp,quantized_lstm_data,1811,1,0,0,,no,NEEDS_REVIEW,COVERED_COMPOSITE_ORCHESTRATION,tensor-list orchestration over RNN primitives
aten/src/ATen/native/RangeFactories.cpp,logspace_out,87,2,0,2,aten_logspace_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/RangeFactories.cpp,range_out,153,1,0,1,aten_range_out_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,cumprod_backward,542,1,0,0,aten_cumprod_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,cummax_cummin_helper,842,1,0,0,aten_cummax_cummin_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,diff_check_compatible_shape,961,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,diff_helper,999,1,0,0,aten_diff_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,pre_check_gradient,1080,2,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,gradient_helper,1110,2,0,0,"aten_gradient_cpu,aten_gradient_float_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,gradient_helper_float,1152,1,0,0,"aten_gradient_cpu,aten_gradient_float_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,should_use_acc_buffer,1256,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/ReduceOps.cpp,trace_cpu,1355,1,0,0,aten_trace_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,allany_dims_default,1718,1,0,0,aten_allany_dims_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,std_var_all_cpu,1848,2,0,1,aten_std_var_all_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,cpu_equal,2215,2,0,0,aten_equal_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ReduceOps.cpp,sum_sparse_coo,2316,1,0,0,aten_sum,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Repeat.cpp,compute_cpu,17,2,0,1,aten_repeat_compute_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/RowwisePrune.cpp,_rowwise_prune_helper,20,2,0,0,aten_rowwise_prune_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/ScaledBlas.cpp,get_joint_scaling,194,1,0,0,aten_joint_scaling_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SegmentReduce.cpp,_segment_reduce_lengths_cpu_kernel1,30,6,0,0,aten_segment_reduce_lengths_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SegmentReduce.cpp,_segment_reduce_cpu_lengths_backward_kernel1,182,11,0,0,aten_segment_reduce_lengths_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SobolEngineOps.cpp,_sobol_engine_draw,29,2,0,0,aten_sobol_draw_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SobolEngineOps.cpp,_sobol_engine_ff_,68,2,0,0,aten_sobol_fast_forward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SobolEngineOps.cpp,_sobol_engine_scramble_,95,4,0,0,aten_sobol_scramble_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SobolEngineOps.cpp,_sobol_engine_initialize_state_,134,5,0,0,aten_sobol_initialize_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SoftMax.cpp,host_softmax,151,6,0,1,"aten_host_softmax_backward_cpu,aten_host_softmax_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SoftMax.cpp,host_softmax_backward,244,5,0,1,"aten_host_softmax_backward_cpu,aten_host_softmax_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Sorting.cpp,quick_select_template,128,4,0,0,aten_quick_select_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Sorting.cpp,kthvalue_out_impl_cpu,436,2,0,0,aten_kthvalue_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Sorting.cpp,median_with_indices_impl,523,1,0,0,aten_median_indices_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SparseTensorUtils.cpp,flatten_indices_by_dims,73,1,0,0,aten_sparse_flatten_indices_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SparseTensorUtils.cpp,coo_to_csr,82,2,0,1,aten_sparse_coo_to_csr_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SparseTensorUtils.cpp,full_coo_indices,126,2,0,0,aten_sparse_full_coo_indices_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SpectralOps.cpp,resize_fft_input,153,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/SpectralOps.cpp,canonicalize_fft_shape_and_dim_args,302,3,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/SpectralOps.cpp,default_alldims,771,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/SpectralOps.cpp,fft_fftshift,786,1,0,0,aten_fftshift_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SpectralOps.cpp,fft_ifftshift,798,1,0,0,aten_ifftshift_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SpectralOps.cpp,as_complex,1026,1,0,0,aten_as_complex_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SpectralOps.cpp,_fft_fill_with_conjugate_symmetry_,1229,3,0,0,aten_fft_conjugate_symmetry_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/SummaryOps.cpp,_bincount_cpu_template,23,2,0,0,aten_bincount_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,build_index_op,477,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorAdvancedIndexing.cpp,all_strides_match,589,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorAdvancedIndexing.cpp,make_index_put_iterator,693,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,_unsafe_index,745,1,0,0,aten_unsafe_index_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,_index_put_impl_,962,1,0,0,aten_index_put_impl_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,index_reduce_func_impl,1320,2,0,0,aten_index_reduce_impl_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,check_indexarray_range,1531,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,index_select_out_cpu_dim1_,1547,4,0,0,"aten_index_select_dim1_cpu,aten_index_select_out_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,index_select_out_cpu_,1606,4,0,2,"aten_index_select_dim1_cpu,aten_index_select_out_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,can_use_expanded_index_path,2004,2,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorAdvancedIndexing.cpp,_scatter_via_index_put,2155,4,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorAdvancedIndexing.cpp,masked_scatter_backward_symint,2422,1,0,0,aten_masked_scatter_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,checkDevice,2692,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorAdvancedIndexing.cpp,_gather_sparse_backward,2735,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorAdvancedIndexing.cpp,count_nonzero_impl,2776,3,0,0,aten_count_nonzero_impl_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,count_nonzero_cpu,2821,1,0,1,aten_count_nonzero_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorAdvancedIndexing.cpp,nonzero_out_cpu,2871,6,0,2,aten_nonzero_out_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorCompare.cpp,out_device,581,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorConversions.cpp,_to_cpu,586,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorConversions.cpp,compute_strides_for_view_dtype_downsize,809,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorConversions.cpp,compute_strides_for_view_dtype_upsize,835,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorConversions.cpp,convert_indices_from_coo_to_csr_cpu,1852,4,0,1,aten_convert_coo_to_csr_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorConversions.cpp,convert_indices_from_csr_to_coo_cpu,1883,1,0,1,aten_convert_csr_to_coo_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorConversions.cpp,_compressed_to_block_compressed_cpu_kernel,1978,5,0,0,aten_compressed_block_convert_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorConversions.cpp,compressed_count_blocks,2075,2,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/TensorConversions.cpp,to_meta,2503,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorFactories.cpp,empty_permuted_symint,286,2,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorFactories.cpp,eye_out_cpu,620,1,0,1,aten_eye_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorFactories.cpp,randperm_cpu,1440,3,0,1,aten_randperm_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorFactories.cpp,tril_indices_cpu,1578,1,0,0,aten_tril_indices_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorFactories.cpp,triu_indices_cpu,1634,1,0,0,aten_triu_indices_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorFactories.cpp,zeros_symint,1729,1,0,0,aten_zeros_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorIteratorReduce.cpp,two_pass_reduction,43,0,0,1,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,TensorIterator reduction scheduling
aten/src/ATen/native/TensorIteratorReduce.cpp,find_split_dim,84,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,TensorIterator reduction scheduling
aten/src/ATen/native/TensorIteratorReduce.cpp,parallel_dim_reduction,116,0,0,1,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,TensorIterator reduction scheduling
aten/src/ATen/native/TensorIteratorReduce.cpp,TensorIteratorBase::foreach_reduced_elt,140,2,0,1,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,TensorIterator reduction scheduling
aten/src/ATen/native/TensorProperties.cpp,is_set_to,148,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,storage alias/property test
aten/src/ATen/native/TensorShape.cpp,cat_compute_output_memory_format,223,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorShape.cpp,_reshape_from_tensor,353,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,set_storage_meta__symint,399,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorShape.cpp,sparse_broadcast_to,520,5,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,fastCatOutDim0,658,1,0,0,aten_fast_cat_dim0_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,sizes_match_except,785,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,cat_sparse_impl,839,3,0,0,aten_cat_sparse_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,block_diag,972,3,0,0,aten_block_diag_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,tensor_split_sections_symint,1075,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,_tensor_split_indices,1105,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,tensor_split,1143,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,narrow_copy_dense_cpu_out,1529,1,0,0,aten_narrow_copy_dense_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
